customer_id,name,city,purchase_amount,purchase_date,product_category,payment_method,rating
8636,Customer_8636,houston,4888.01,2022-12-26 19:00:00,books,credit card,1.0
8637,Customer_8637,phoenix,3288.18,2022-12-26 20:00:00,home,credit card,4.0
8638,Customer_8638,houston,2479.1,2022-12-26 21:00:00,clothing,credit card,5.0
8639,Customer_8639,phoenix,1873.96,2022-12-26 22:00:00,electronics,cash,5.0
8640,Customer_8640,phoenix,3914.57,2022-12-26 23:00:00,electronics,cash,5.0
8641,Customer_8641,houston,1904.96,2022-12-27 00:00:00,home,paypal,1.0
8642,Customer_8642,new york,2505.75,2022-12-27 01:00:00,home,credit card,3.0
8643,Customer_8643,chicago,4520.37,2022-12-27 02:00:00,electronics,cash,4.0
8644,Customer_8644,phoenix,817.81,2022-12-27 03:00:00,electronics,paypal,3.0
8645,Customer_8645,los angeles,1165.81,2022-12-27 04:00:00,electronics,cash,4.0
8646,Customer_8646,phoenix,391.07,2022-12-27 05:00:00,clothing,credit card,3.0
8647,Customer_8647,houston,4665.29,2022-12-27 06:00:00,home,paypal,3.0
8648,Customer_8648,phoenix,3542.25,2022-12-27 07:00:00,home,credit card,1.0
8649,Customer_8649,chicago,3657.08,2022-12-27 08:00:00,home,credit card,3.0
8650,Customer_8650,chicago,2009.59,2022-12-27 09:00:00,clothing,credit card,3.0
8651,Customer_8651,los angeles,3508.52,2022-12-27 10:00:00,clothing,credit card,2.0
8652,Customer_8652,new york,841.94,2022-12-27 11:00:00,home,cash,3.0
8653,Customer_8653,houston,160.55,2022-12-27 12:00:00,books,paypal,4.0
8654,Customer_8654,phoenix,3921.34,2022-12-27 13:00:00,home,credit card,1.0
8655,Customer_8655,chicago,2045.55,2022-12-27 14:00:00,clothing,credit card,3.0
8656,Customer_8656,chicago,3477.94,2022-12-27 15:00:00,clothing,cash,4.0
8657,Customer_8657,new york,3437.51,2022-12-27 16:00:00,clothing,cash,1.0
8658,Customer_8658,houston,2258.83,2022-12-27 17:00:00,electronics,credit card,3.0
8659,Customer_8659,chicago,4546.74,2022-12-27 18:00:00,clothing,credit card,3.0
8660,Customer_8660,new york,2532.04,2022-12-27 19:00:00,home,credit card,3.0
8661,Customer_8661,chicago,4155.0,2022-12-27 20:00:00,electronics,paypal,1.0
8662,Customer_8662,phoenix,4920.98,2022-12-27 21:00:00,home,cash,2.0
8663,Customer_8663,houston,3923.89,2022-12-27 22:00:00,books,cash,1.0
8664,Customer_8664,los angeles,1296.3,2022-12-27 23:00:00,home,paypal,4.0
8665,Customer_8665,houston,1295.68,2022-12-28 00:00:00,home,cash,4.0
8666,Customer_8666,los angeles,1250.18,2022-12-28 01:00:00,electronics,paypal,5.0
8667,Customer_8667,phoenix,2235.38,2022-12-28 02:00:00,electronics,credit card,3.0
8668,Customer_8668,los angeles,1726.75,2022-12-28 03:00:00,clothing,credit card,
8669,Customer_8669,chicago,3404.85,2022-12-28 04:00:00,electronics,paypal,3.0
8670,Customer_8670,phoenix,2079.63,2022-12-28 05:00:00,books,credit card,1.0
8671,Customer_8671,los angeles,2484.39,2022-12-28 06:00:00,home,cash,2.0
8672,Customer_8672,chicago,1600.07,2022-12-28 07:00:00,books,credit card,3.0
8673,Customer_8673,new york,3406.17,2022-12-28 08:00:00,clothing,paypal,2.0
8674,Customer_8674,phoenix,1845.86,2022-12-28 09:00:00,electronics,credit card,3.0
8675,Customer_8675,houston,617.87,2022-12-28 10:00:00,books,cash,4.0
8676,Customer_8676,chicago,851.96,2022-12-28 11:00:00,clothing,cash,3.0
8677,Customer_8677,chicago,482.59,2022-12-28 12:00:00,clothing,credit card,2.0
8678,Customer_8678,los angeles,3631.89,2022-12-28 13:00:00,home,cash,2.0
8679,Customer_8679,chicago,2134.19,2022-12-28 14:00:00,home,paypal,1.0
8680,Customer_8680,houston,2526.7,2022-12-28 15:00:00,home,cash,4.0
8681,Customer_8681,chicago,2689.94,2022-12-28 16:00:00,clothing,cash,5.0
8682,Customer_8682,houston,2254.74,2022-12-28 17:00:00,clothing,credit card,4.0
8683,Customer_8683,phoenix,2875.05,2022-12-28 18:00:00,electronics,paypal,
8684,Customer_8684,houston,3591.7,2022-12-28 19:00:00,electronics,cash,1.0
8685,Customer_8685,phoenix,857.8,2022-12-28 20:00:00,home,cash,4.0
8686,Customer_8686,unknown,2503.28,2022-12-28 21:00:00,electronics,cash,1.0
8687,Customer_8687,phoenix,1073.06,2022-12-28 22:00:00,books,credit card,2.0
8688,Customer_8688,phoenix,4342.8,2022-12-28 23:00:00,home,paypal,4.0
8689,Customer_8689,houston,3208.4,2022-12-29 00:00:00,clothing,paypal,3.0
8690,Customer_8690,chicago,4309.82,2022-12-29 01:00:00,electronics,paypal,2.0
8691,Customer_8691,new york,1713.48,2022-12-29 02:00:00,electronics,paypal,1.0
8692,Customer_8692,los angeles,3333.67,2022-12-29 03:00:00,clothing,paypal,2.0
8693,Customer_8693,chicago,2531.895,2022-12-29 04:00:00,clothing,paypal,3.0
8694,Customer_8694,chicago,203.34,2022-12-29 05:00:00,electronics,cash,3.0
8695,Customer_8695,chicago,3375.45,2022-12-29 06:00:00,books,cash,5.0
8696,Customer_8696,chicago,2504.1,2022-12-29 07:00:00,home,credit card,5.0
8697,Customer_8697,chicago,1613.2,2022-12-29 08:00:00,clothing,paypal,2.0
8698,Customer_8698,new york,4642.47,2022-12-29 09:00:00,electronics,paypal,1.0
8699,Customer_8699,los angeles,3185.2,2022-12-29 10:00:00,home,paypal,1.0
8700,Customer_8700,los angeles,4446.2,2022-12-29 11:00:00,home,credit card,3.0
8701,Customer_8701,chicago,1249.92,2022-12-29 12:00:00,books,paypal,2.0
8702,Customer_8702,new york,970.08,2022-12-29 13:00:00,home,cash,1.0
8703,Customer_8703,chicago,3051.02,2022-12-29 14:00:00,clothing,cash,3.0
8704,Customer_8704,chicago,658.01,2022-12-29 15:00:00,clothing,credit card,4.0
8705,Customer_8705,los angeles,856.17,2022-12-29 16:00:00,electronics,credit card,2.0
8706,Customer_8706,chicago,1377.36,2022-12-29 17:00:00,electronics,credit card,1.0
8707,Customer_8707,new york,1930.57,2022-12-29 18:00:00,electronics,credit card,3.0
8708,Customer_8708,new york,889.69,2022-12-29 19:00:00,home,cash,3.0
8709,Customer_8709,houston,711.78,2022-12-29 20:00:00,home,credit card,1.0
8710,Customer_8710,houston,2843.16,2022-12-29 21:00:00,electronics,cash,
8711,Customer_8711,houston,2192.79,2022-12-29 22:00:00,books,cash,1.0
8712,Customer_8712,chicago,1542.14,2022-12-29 23:00:00,electronics,cash,4.0
8713,Customer_8713,new york,1303.39,2022-12-30 00:00:00,home,paypal,3.0
8714,Customer_8714,phoenix,4399.39,2022-12-30 01:00:00,clothing,paypal,4.0
8715,Customer_8715,new york,168.86,2022-12-30 02:00:00,home,cash,4.0
8716,Customer_8716,new york,3269.73,2022-12-30 03:00:00,electronics,credit card,
8717,Customer_8717,houston,2398.01,2022-12-30 04:00:00,home,credit card,2.0
8718,Customer_8718,phoenix,152.7,2022-12-30 05:00:00,electronics,paypal,1.0
8719,Customer_8719,new york,968.25,2022-12-30 06:00:00,books,credit card,2.0
8720,Customer_8720,unknown,3606.62,2022-12-30 07:00:00,electronics,paypal,3.0
8721,Customer_8721,los angeles,4859.41,2022-12-30 08:00:00,books,paypal,2.0
8722,Customer_8722,new york,4987.44,2022-12-30 09:00:00,books,credit card,3.0
8723,Customer_8723,new york,1541.46,2022-12-30 10:00:00,books,paypal,
8724,Customer_8724,new york,2337.56,2022-12-30 11:00:00,books,credit card,4.0
8725,Customer_8725,houston,2112.32,2022-12-30 12:00:00,home,cash,3.0
8726,Customer_8726,houston,2304.24,2022-12-30 13:00:00,home,cash,3.0
8727,Customer_8727,phoenix,4568.79,2022-12-30 14:00:00,electronics,credit card,2.0
8728,Customer_8728,houston,2531.895,2022-12-30 15:00:00,books,cash,3.0
8729,Customer_8729,houston,2589.98,2022-12-30 16:00:00,clothing,credit card,4.0
8730,Customer_8730,chicago,2128.95,2022-12-30 17:00:00,clothing,credit card,3.0
8731,Customer_8731,houston,2061.9,2022-12-30 18:00:00,books,paypal,3.0
8732,Customer_8732,houston,2871.07,2022-12-30 19:00:00,electronics,cash,4.0
8733,Customer_8733,phoenix,2830.2,2022-12-30 20:00:00,home,credit card,1.0
8734,Customer_8734,los angeles,2354.39,2022-12-30 21:00:00,books,cash,2.0
8735,Customer_8735,phoenix,1296.93,2022-12-30 22:00:00,clothing,credit card,4.0
8736,Customer_8736,houston,1244.94,2022-12-30 23:00:00,clothing,cash,3.0
8737,Customer_8737,chicago,613.6,2022-12-31 00:00:00,home,credit card,5.0
8738,Customer_8738,phoenix,298.26,2022-12-31 01:00:00,home,credit card,1.0
8739,Customer_8739,houston,3039.44,2022-12-31 02:00:00,clothing,paypal,3.0
8740,Customer_8740,houston,2049.12,2022-12-31 03:00:00,electronics,paypal,3.0
8741,Customer_8741,phoenix,899.28,2022-12-31 04:00:00,books,credit card,5.0
8742,Customer_8742,houston,3443.91,2022-12-31 05:00:00,home,cash,4.0
8743,Customer_8743,phoenix,3809.21,2022-12-31 06:00:00,home,paypal,2.0
8744,Customer_8744,chicago,1091.16,2022-12-31 07:00:00,books,cash,4.0
8745,Customer_8745,phoenix,1332.62,2022-12-31 08:00:00,electronics,credit card,5.0
8746,Customer_8746,new york,1677.62,2022-12-31 09:00:00,clothing,paypal,4.0
8747,Customer_8747,chicago,414.38,2022-12-31 10:00:00,home,credit card,2.0
8748,Customer_8748,los angeles,1095.14,2022-12-31 11:00:00,books,credit card,
8749,Customer_8749,chicago,1444.84,2022-12-31 12:00:00,books,paypal,1.0
8750,Customer_8750,los angeles,1429.65,2022-12-31 13:00:00,clothing,paypal,1.0
8751,Customer_8751,phoenix,315.02,2022-12-31 14:00:00,books,paypal,4.0
8752,Customer_8752,phoenix,3678.52,2022-12-31 15:00:00,home,cash,3.0
8753,Customer_8753,chicago,1909.13,2022-12-31 16:00:00,electronics,cash,3.0
8754,Customer_8754,new york,2418.47,2022-12-31 17:00:00,home,credit card,1.0
8755,Customer_8755,los angeles,786.69,2022-12-31 18:00:00,books,credit card,2.0
8756,Customer_8756,chicago,1814.5,2022-12-31 19:00:00,home,cash,5.0
8757,Customer_8757,los angeles,328.93,2022-12-31 20:00:00,home,credit card,3.0
8758,Customer_8758,houston,782.92,2022-12-31 21:00:00,books,credit card,3.0
8759,Customer_8759,houston,3992.53,2022-12-31 22:00:00,clothing,credit card,5.0
8760,Customer_8760,chicago,2823.43,2022-12-31 23:00:00,electronics,credit card,3.0
8761,Customer_8761,chicago,2760.75,2023-01-01 00:00:00,home,paypal,3.0
8762,Customer_8762,los angeles,1786.85,2023-01-01 01:00:00,clothing,credit card,3.0
8763,Customer_8763,new york,2500.0,2023-01-01 02:00:00,electronics,credit card,2.0
8764,Customer_8764,houston,196.84,2023-01-01 03:00:00,electronics,cash,4.0
8765,Customer_8765,phoenix,2750.51,2023-01-01 04:00:00,electronics,paypal,
8766,Customer_8766,new york,4146.68,2023-01-01 05:00:00,home,cash,2.0
8767,Customer_8767,houston,4524.7,2023-01-01 06:00:00,home,paypal,1.0
8768,Customer_8768,new york,3683.19,2023-01-01 07:00:00,electronics,paypal,3.0
8769,Customer_8769,chicago,2861.44,2023-01-01 08:00:00,books,credit card,4.0
8770,Customer_8770,phoenix,1866.83,2023-01-01 09:00:00,books,cash,4.0
8771,Customer_8771,los angeles,2963.68,2023-01-01 10:00:00,clothing,paypal,2.0
8772,Customer_8772,phoenix,4884.53,2023-01-01 11:00:00,home,paypal,3.0
8773,Customer_8773,new york,421.54,2023-01-01 12:00:00,books,cash,5.0
8774,Customer_8774,los angeles,578.31,2023-01-01 13:00:00,electronics,paypal,4.0
8775,Customer_8775,phoenix,4793.25,2023-01-01 14:00:00,books,cash,1.0
8776,Customer_8776,chicago,1535.88,2023-01-01 15:00:00,electronics,paypal,3.0
8777,Customer_8777,houston,4283.87,2023-01-01 16:00:00,electronics,paypal,4.0
8778,Customer_8778,chicago,4629.04,2023-01-01 17:00:00,books,cash,5.0
8779,Customer_8779,chicago,4658.18,2023-01-01 18:00:00,books,cash,3.0
8780,Customer_8780,houston,2807.8,2023-01-01 19:00:00,electronics,paypal,3.0
8781,Customer_8781,new york,1585.85,2023-01-01 20:00:00,home,paypal,2.0
8782,Customer_8782,chicago,4894.36,2023-01-01 21:00:00,books,credit card,4.0
8783,Customer_8783,los angeles,3644.28,2023-01-01 22:00:00,books,cash,5.0
8784,Customer_8784,houston,2899.44,2023-01-01 23:00:00,home,credit card,1.0
8785,Customer_8785,chicago,3324.09,2023-01-02 00:00:00,electronics,cash,2.0
8786,Customer_8786,chicago,282.73,2023-01-02 01:00:00,clothing,paypal,3.0
8787,Customer_8787,new york,1299.37,2023-01-02 02:00:00,electronics,credit card,3.0
8788,Customer_8788,los angeles,4080.0,2023-01-02 03:00:00,home,credit card,5.0
8789,Customer_8789,chicago,2892.35,2023-01-02 04:00:00,books,cash,4.0
8790,Customer_8790,phoenix,656.85,2023-01-02 05:00:00,books,cash,4.0
8791,Customer_8791,houston,2105.19,2023-01-02 06:00:00,books,paypal,5.0
8792,Customer_8792,houston,851.67,2023-01-02 07:00:00,home,paypal,3.0
8793,Customer_8793,chicago,3224.01,2023-01-02 08:00:00,clothing,cash,5.0
8794,Customer_8794,chicago,4744.24,2023-01-02 09:00:00,electronics,paypal,4.0
8795,Customer_8795,los angeles,3862.48,2023-01-02 10:00:00,electronics,paypal,
8796,Customer_8796,chicago,4782.64,2023-01-02 11:00:00,home,paypal,5.0
8797,Customer_8797,new york,3914.48,2023-01-02 12:00:00,clothing,cash,5.0
8798,Customer_8798,houston,563.85,2023-01-02 13:00:00,books,cash,2.0
8799,Customer_8799,new york,2979.03,2023-01-02 14:00:00,clothing,paypal,3.0
8800,Customer_8800,phoenix,4386.8,2023-01-02 15:00:00,clothing,cash,4.0
8801,Customer_8801,new york,1972.41,2023-01-02 16:00:00,electronics,cash,5.0
8802,Customer_8802,phoenix,3780.13,2023-01-02 17:00:00,clothing,credit card,3.0
8803,Customer_8803,phoenix,3984.21,2023-01-02 18:00:00,clothing,paypal,5.0
8804,Customer_8804,houston,3165.05,2023-01-02 19:00:00,electronics,cash,2.0
8805,Customer_8805,phoenix,982.89,2023-01-02 20:00:00,home,credit card,3.0
8806,Customer_8806,los angeles,3906.65,2023-01-02 21:00:00,clothing,paypal,
8807,Customer_8807,phoenix,641.9,2023-01-02 22:00:00,books,cash,3.0
8808,Customer_8808,phoenix,2001.49,2023-01-02 23:00:00,electronics,paypal,2.0
8809,Customer_8809,phoenix,1957.85,2023-01-03 00:00:00,home,credit card,5.0
8810,Customer_8810,new york,4498.17,2023-01-03 01:00:00,clothing,paypal,1.0
8811,Customer_8811,new york,4101.48,2023-01-03 02:00:00,home,credit card,2.0
8812,Customer_8812,houston,2111.72,2023-01-03 03:00:00,books,paypal,4.0
8813,Customer_8813,houston,4370.59,2023-01-03 04:00:00,home,paypal,2.0
8814,Customer_8814,new york,646.91,2023-01-03 05:00:00,electronics,credit card,
8815,Customer_8815,houston,2566.7,2023-01-03 06:00:00,electronics,cash,1.0
8816,Customer_8816,houston,4206.58,2023-01-03 07:00:00,home,paypal,1.0
8817,Customer_8817,houston,398.49,2023-01-03 08:00:00,clothing,credit card,4.0
8818,Customer_8818,los angeles,717.16,2023-01-03 09:00:00,electronics,cash,5.0
8819,Customer_8819,houston,482.7,2023-01-03 10:00:00,electronics,credit card,2.0
8820,Customer_8820,chicago,3930.25,2023-01-03 11:00:00,home,paypal,3.0
8821,Customer_8821,new york,1561.73,2023-01-03 12:00:00,electronics,paypal,4.0
8822,Customer_8822,phoenix,3541.1,2023-01-03 13:00:00,clothing,paypal,3.0
8823,Customer_8823,houston,2531.895,2023-01-03 14:00:00,home,paypal,1.0
8824,Customer_8824,phoenix,4856.9,2023-01-03 15:00:00,home,paypal,5.0
8825,Customer_8825,chicago,1934.57,2023-01-03 16:00:00,electronics,paypal,1.0
8826,Customer_8826,new york,1284.45,2023-01-03 17:00:00,clothing,paypal,2.0
8827,Customer_8827,chicago,1108.69,2023-01-03 18:00:00,home,paypal,2.0
8828,Customer_8828,phoenix,3788.22,2023-01-03 19:00:00,home,credit card,2.0
8829,Customer_8829,houston,304.99,2023-01-03 20:00:00,books,paypal,
8830,Customer_8830,new york,1948.01,2023-01-03 21:00:00,home,paypal,3.0
8831,Customer_8831,new york,1903.83,2023-01-03 22:00:00,electronics,credit card,1.0
8832,Customer_8832,phoenix,3098.01,2023-01-03 23:00:00,books,cash,5.0
8833,Customer_8833,chicago,1283.45,2023-01-04 00:00:00,books,paypal,4.0
8834,Customer_8834,chicago,2863.61,2023-01-04 01:00:00,home,credit card,3.0
8835,Customer_8835,phoenix,4896.16,2023-01-04 02:00:00,books,paypal,2.0
8836,Customer_8836,new york,3318.04,2023-01-04 03:00:00,home,cash,4.0
8837,Customer_8837,los angeles,278.1,2023-01-04 04:00:00,electronics,paypal,4.0
8838,Customer_8838,houston,1314.56,2023-01-04 05:00:00,electronics,credit card,
8839,Customer_8839,houston,1570.58,2023-01-04 06:00:00,electronics,credit card,3.0
8840,Customer_8840,los angeles,2961.05,2023-01-04 07:00:00,books,paypal,1.0
8841,Customer_8841,los angeles,2170.03,2023-01-04 08:00:00,books,cash,3.0
8842,Customer_8842,phoenix,1266.37,2023-01-04 09:00:00,home,cash,5.0
8843,Customer_8843,new york,2184.81,2023-01-04 10:00:00,books,cash,4.0
8844,Customer_8844,los angeles,4267.48,2023-01-04 11:00:00,books,cash,3.0
8845,Customer_8845,los angeles,1942.02,2023-01-04 12:00:00,books,cash,3.0
8846,Customer_8846,new york,4221.69,2023-01-04 13:00:00,electronics,cash,
8847,Customer_8847,los angeles,4137.54,2023-01-04 14:00:00,electronics,paypal,4.0
8848,Customer_8848,new york,3110.81,2023-01-04 15:00:00,books,paypal,3.0
8849,Customer_8849,chicago,311.72,2023-01-04 16:00:00,home,cash,5.0
8850,Customer_8850,phoenix,4634.0,2023-01-04 17:00:00,books,credit card,4.0
8851,Customer_8851,new york,3147.17,2023-01-04 18:00:00,books,cash,2.0
8852,Customer_8852,houston,4559.03,2023-01-04 19:00:00,books,credit card,5.0
8853,Customer_8853,new york,2895.79,2023-01-04 20:00:00,clothing,cash,4.0
8854,Customer_8854,unknown,3516.53,2023-01-04 21:00:00,books,credit card,5.0
8855,Customer_8855,new york,3048.98,2023-01-04 22:00:00,clothing,cash,4.0
8856,Customer_8856,phoenix,4388.24,2023-01-04 23:00:00,electronics,cash,1.0
8857,Customer_8857,los angeles,2531.895,2023-01-05 00:00:00,clothing,credit card,4.0
8858,Customer_8858,chicago,1678.29,2023-01-05 01:00:00,clothing,paypal,2.0
8859,Customer_8859,phoenix,2713.75,2023-01-05 02:00:00,home,cash,3.0
8860,Customer_8860,new york,875.58,2023-01-05 03:00:00,clothing,credit card,4.0
8861,Customer_8861,chicago,2597.03,2023-01-05 04:00:00,electronics,cash,3.0
8862,Customer_8862,chicago,732.99,2023-01-05 05:00:00,home,credit card,5.0
8863,Customer_8863,houston,2739.93,2023-01-05 06:00:00,electronics,cash,5.0
8864,Customer_8864,houston,851.35,2023-01-05 07:00:00,home,paypal,4.0
8865,Customer_8865,los angeles,2359.24,2023-01-05 08:00:00,clothing,paypal,3.0
8866,Customer_8866,los angeles,864.0,2023-01-05 09:00:00,clothing,paypal,4.0
8867,Customer_8867,phoenix,205.09,2023-01-05 10:00:00,clothing,cash,4.0
8868,Customer_8868,houston,820.38,2023-01-05 11:00:00,books,paypal,3.0
8869,Customer_8869,houston,497.9,2023-01-05 12:00:00,home,credit card,4.0
8870,Customer_8870,los angeles,2122.48,2023-01-05 13:00:00,books,paypal,4.0
8871,Customer_8871,phoenix,1965.81,2023-01-05 14:00:00,home,cash,3.0
8872,Customer_8872,phoenix,2377.53,2023-01-05 15:00:00,electronics,cash,1.0
8873,Customer_8873,los angeles,4084.45,2023-01-05 16:00:00,books,paypal,5.0
8874,Customer_8874,houston,3338.11,2023-01-05 17:00:00,clothing,paypal,4.0
8875,Customer_8875,new york,225.89,2023-01-05 18:00:00,home,paypal,3.0
8876,Customer_8876,houston,3073.49,2023-01-05 19:00:00,home,cash,3.0
8877,Customer_8877,los angeles,3595.98,2023-01-05 20:00:00,clothing,credit card,3.0
8878,Customer_8878,los angeles,1080.2,2023-01-05 21:00:00,electronics,credit card,4.0
8879,Customer_8879,houston,411.1,2023-01-05 22:00:00,clothing,cash,4.0
8880,Customer_8880,phoenix,1569.29,2023-01-05 23:00:00,clothing,credit card,4.0
8881,Customer_8881,new york,174.92,2023-01-06 00:00:00,books,paypal,4.0
8882,Customer_8882,houston,3342.38,2023-01-06 01:00:00,clothing,paypal,2.0
8883,Customer_8883,chicago,579.93,2023-01-06 02:00:00,electronics,cash,4.0
8884,Customer_8884,phoenix,4302.15,2023-01-06 03:00:00,clothing,cash,
8885,Customer_8885,houston,4527.62,2023-01-06 04:00:00,books,paypal,5.0
8886,Customer_8886,los angeles,2535.03,2023-01-06 05:00:00,books,cash,3.0
8887,Customer_8887,chicago,1278.29,2023-01-06 06:00:00,electronics,cash,3.0
8888,Customer_8888,los angeles,4080.31,2023-01-06 07:00:00,home,credit card,3.0
8889,Customer_8889,chicago,3229.72,2023-01-06 08:00:00,books,cash,2.0
8890,Customer_8890,new york,3543.28,2023-01-06 09:00:00,home,cash,3.0
8891,Customer_8891,phoenix,567.97,2023-01-06 10:00:00,books,credit card,3.0
8892,Customer_8892,chicago,359.14,2023-01-06 11:00:00,clothing,cash,3.0
8893,Customer_8893,houston,3395.64,2023-01-06 12:00:00,books,paypal,4.0
8894,Customer_8894,chicago,953.81,2023-01-06 13:00:00,electronics,paypal,3.0
8895,Customer_8895,new york,3517.27,2023-01-06 14:00:00,clothing,paypal,5.0
8896,Customer_8896,new york,762.85,2023-01-06 15:00:00,clothing,credit card,2.0
8897,Customer_8897,los angeles,3774.19,2023-01-06 16:00:00,books,cash,1.0
8898,Customer_8898,chicago,2108.26,2023-01-06 17:00:00,clothing,credit card,1.0
8899,Customer_8899,houston,2325.2,2023-01-06 18:00:00,books,paypal,4.0
8900,Customer_8900,houston,3760.53,2023-01-06 19:00:00,books,credit card,4.0
8901,Customer_8901,los angeles,1045.85,2023-01-06 20:00:00,electronics,cash,
8902,Customer_8902,phoenix,4435.36,2023-01-06 21:00:00,electronics,cash,3.0
8903,Customer_8903,los angeles,3944.51,2023-01-06 22:00:00,clothing,credit card,3.0
8904,Customer_8904,phoenix,4992.66,2023-01-06 23:00:00,home,credit card,3.0
8905,Customer_8905,phoenix,3949.64,2023-01-07 00:00:00,electronics,credit card,4.0
8906,Customer_8906,phoenix,2043.8,2023-01-07 01:00:00,home,cash,1.0
8907,Customer_8907,phoenix,2101.2,2023-01-07 02:00:00,electronics,paypal,2.0
8908,Customer_8908,chicago,1616.55,2023-01-07 03:00:00,home,paypal,1.0
8909,Customer_8909,houston,3693.58,2023-01-07 04:00:00,books,paypal,3.0
8910,Customer_8910,los angeles,2966.93,2023-01-07 05:00:00,clothing,paypal,5.0
8911,Customer_8911,houston,4047.8,2023-01-07 06:00:00,clothing,cash,3.0
8912,Customer_8912,phoenix,3969.2,2023-01-07 07:00:00,clothing,paypal,1.0
8913,Customer_8913,new york,4071.1,2023-01-07 08:00:00,clothing,paypal,3.0
8914,Customer_8914,phoenix,3038.49,2023-01-07 09:00:00,electronics,cash,3.0
8915,Customer_8915,chicago,3085.42,2023-01-07 10:00:00,electronics,cash,1.0
8916,Customer_8916,los angeles,593.45,2023-01-07 11:00:00,home,paypal,4.0
8917,Customer_8917,new york,4196.34,2023-01-07 12:00:00,home,credit card,1.0
8918,Customer_8918,phoenix,1560.84,2023-01-07 13:00:00,electronics,credit card,4.0
8919,Customer_8919,los angeles,2705.9,2023-01-07 14:00:00,electronics,paypal,4.0
8920,Customer_8920,phoenix,3192.62,2023-01-07 15:00:00,clothing,credit card,5.0
8921,Customer_8921,los angeles,946.89,2023-01-07 16:00:00,clothing,credit card,4.0
8922,Customer_8922,chicago,101.87,2023-01-07 17:00:00,books,credit card,2.0
8923,Customer_8923,los angeles,578.25,2023-01-07 18:00:00,electronics,cash,5.0
8924,Customer_8924,new york,3011.37,2023-01-07 19:00:00,clothing,cash,5.0
8925,Customer_8925,chicago,346.09,2023-01-07 20:00:00,clothing,paypal,
8926,Customer_8926,chicago,1713.32,2023-01-07 21:00:00,electronics,paypal,4.0
8927,Customer_8927,new york,579.93,2023-01-07 22:00:00,books,paypal,
8928,Customer_8928,los angeles,4746.08,2023-01-07 23:00:00,electronics,cash,4.0
8929,Customer_8929,houston,2354.58,2023-01-08 00:00:00,electronics,cash,4.0
8930,Customer_8930,new york,613.54,2023-01-08 01:00:00,electronics,paypal,5.0
8931,Customer_8931,los angeles,3420.19,2023-01-08 02:00:00,electronics,credit card,3.0
8932,Customer_8932,phoenix,2087.39,2023-01-08 03:00:00,books,credit card,2.0
8933,Customer_8933,new york,2909.61,2023-01-08 04:00:00,electronics,credit card,5.0
8934,Customer_8934,new york,2291.92,2023-01-08 05:00:00,clothing,credit card,2.0
8935,Customer_8935,houston,185.43,2023-01-08 06:00:00,books,paypal,5.0
8936,Customer_8936,los angeles,4870.07,2023-01-08 07:00:00,books,cash,2.0
8937,Customer_8937,new york,2625.33,2023-01-08 08:00:00,clothing,credit card,5.0
8938,Customer_8938,phoenix,182.43,2023-01-08 09:00:00,clothing,credit card,1.0
8939,Customer_8939,new york,1452.84,2023-01-08 10:00:00,clothing,credit card,3.0
8940,Customer_8940,new york,924.91,2023-01-08 11:00:00,electronics,paypal,3.0
8941,Customer_8941,phoenix,4865.18,2023-01-08 12:00:00,electronics,credit card,5.0
8942,Customer_8942,los angeles,2748.14,2023-01-08 13:00:00,books,cash,4.0
8943,Customer_8943,phoenix,842.74,2023-01-08 14:00:00,clothing,cash,2.0
8944,Customer_8944,phoenix,2542.51,2023-01-08 15:00:00,electronics,cash,3.0
8945,Customer_8945,chicago,2772.7,2023-01-08 16:00:00,books,credit card,4.0
8946,Customer_8946,chicago,4331.68,2023-01-08 17:00:00,books,cash,3.0
8947,Customer_8947,chicago,4928.72,2023-01-08 18:00:00,electronics,cash,1.0
8948,Customer_8948,new york,617.95,2023-01-08 19:00:00,books,paypal,3.0
8949,Customer_8949,chicago,4237.84,2023-01-08 20:00:00,clothing,cash,2.0
8950,Customer_8950,phoenix,3396.61,2023-01-08 21:00:00,electronics,credit card,4.0
8951,Customer_8951,new york,2182.71,2023-01-08 22:00:00,books,paypal,5.0
8952,Customer_8952,phoenix,1644.63,2023-01-08 23:00:00,clothing,cash,1.0
8953,Customer_8953,phoenix,3104.88,2023-01-09 00:00:00,books,credit card,4.0
8954,Customer_8954,phoenix,3028.56,2023-01-09 01:00:00,books,credit card,1.0
8955,Customer_8955,new york,4564.95,2023-01-09 02:00:00,clothing,cash,3.0
8956,Customer_8956,los angeles,1836.94,2023-01-09 03:00:00,home,credit card,2.0
8957,Customer_8957,phoenix,1419.43,2023-01-09 04:00:00,clothing,cash,4.0
8958,Customer_8958,los angeles,188.23,2023-01-09 05:00:00,books,cash,1.0
8959,Customer_8959,los angeles,4320.51,2023-01-09 06:00:00,home,cash,5.0
8960,Customer_8960,houston,2232.22,2023-01-09 07:00:00,electronics,credit card,2.0
8961,Customer_8961,phoenix,3578.94,2023-01-09 08:00:00,home,paypal,2.0
8962,Customer_8962,chicago,4248.68,2023-01-09 09:00:00,books,cash,5.0
8963,Customer_8963,new york,4681.42,2023-01-09 10:00:00,books,credit card,2.0
8964,Customer_8964,los angeles,3558.68,2023-01-09 11:00:00,clothing,credit card,1.0
8965,Customer_8965,houston,1671.34,2023-01-09 12:00:00,electronics,cash,2.0
